index,transaction_id,failure_type,payment_method,attempt_number,amount,amount_bucket,customer_lifetime_value,days_overdue,contact_count,selected_action,predicted_erv,gt_recovery_probability,recovered,recovered_amount,action_cost,net_value,guardrails_triggered
965,tx_01267,soft_decline,card,2,546.27,500-1000,3827.25,6,2,retry_later,350.3336,0.548941,True,546.27,1.0,545.27,0
966,tx_07734,insufficient_funds,mandate_nach,1,2524.52,1000-5000,30472.86,2,0,retry_later,2028.2378,0.800928,True,2524.52,1.0,2523.52,0
967,tx_01899,customer_abandoned,wallet,2,1525.13,1000-5000,4525.3,3,2,recovery_link,1032.6855,0.71892,True,1525.13,1.5,1523.63,0
968,tx_04658,bank_timeout,upi,1,503.69,500-1000,15506.38,2,0,retry_later,444.3817,0.859206,True,503.69,1.0,502.69,0
969,tx_03005,expired_card,card,1,2500.64,1000-5000,16090.18,0,1,payment_method_update,2176.1482,0.881636,True,2500.64,2.0,2498.64,1
970,tx_02734,insufficient_funds,netbanking,1,5022.11,5000+,114671.25,2,0,retry_later,3801.7814,0.760138,True,5022.11,1.0,5021.11,0
971,tx_00189,insufficient_funds,upi,2,547.15,500-1000,7220.78,5,1,retry_later,346.5275,0.637348,False,0.0,1.0,-1.0,0
972,tx_09167,soft_decline,card,1,2531.53,1000-5000,10103.86,2,0,retry_later,2016.5322,0.724138,True,2531.53,1.0,2530.53,0
973,tx_02747,insufficient_funds,upi,3,1027.14,1000-5000,29826.55,7,4,retry_later,526.9522,0.529216,True,1027.14,1.0,1026.14,0
974,tx_02047,bank_timeout,upi,2,502.72,500-1000,15343.74,5,1,retry_later,402.412,0.786256,True,502.72,1.0,501.72,0
975,tx_07849,insufficient_funds,card,2,1528.11,1000-5000,19813.1,3,1,retry_later,1120.4945,0.732554,False,0.0,1.0,-1.0,0
976,tx_02558,expired_card,card,2,517.23,500-1000,5832.78,4,1,payment_method_update,407.6663,0.809477,True,517.23,2.0,515.23,1
977,tx_09274,insufficient_funds,upi,1,528.75,500-1000,10973.87,1,0,retry_later,381.9747,0.746822,True,528.75,1.0,527.75,0
978,tx_08666,customer_abandoned,upi,3,540.22,500-1000,1306.2,11,4,recovery_link,267.0635,0.526522,False,0.0,1.5,-1.5,0
979,tx_06396,bank_timeout,upi,1,1506.22,1000-5000,28232.63,1,1,retry_later,1291.619,0.844433,True,1506.22,1.0,1505.22,0
980,tx_03385,repeated_failure,upi,5,227.97,100-500,968.04,27,8,recovery_link,25.053,0.102316,True,227.97,1.5,226.47,0
981,tx_04555,repeated_failure,card,2,1501.15,1000-5000,8987.37,3,2,escalate_human,1056.8591,0.775006,True,1501.15,30.0,1471.15,0
982,tx_01184,insufficient_funds,upi,1,535.42,500-1000,605.95,0,0,retry_later,401.7977,0.752474,True,535.42,1.0,534.42,0
983,tx_06420,soft_decline,wallet,2,208.85,100-500,569.97,6,2,retry_later,139.0849,0.593382,False,0.0,1.0,-1.0,0
984,tx_05051,soft_decline,netbanking,1,5002.78,5000+,99268.6,2,1,retry_later,3824.2424,0.74845,True,5002.78,1.0,5001.78,0
985,tx_05311,insufficient_funds,mandate_nach,3,1025.73,1000-5000,12792.07,13,5,retry_later,518.242,0.489835,True,1025.73,1.0,1024.73,0
986,tx_02433,hard_decline,wallet,2,1020.83,1000-5000,26283.46,4,1,payment_method_update,784.9595,0.737177,False,0.0,2.0,-2.0,1
987,tx_06949,insufficient_funds,upi,3,522.16,500-1000,20321.56,8,4,retry_later,266.6619,0.487784,False,0.0,1.0,-1.0,0
988,tx_00769,bank_timeout,netbanking,1,1508.74,1000-5000,4521.64,2,0,retry_later,1232.5141,0.800626,True,1508.74,1.0,1507.74,0
989,tx_01685,customer_abandoned,netbanking,1,5025.81,5000+,93395.46,1,0,recovery_link,3744.3279,0.792719,True,5025.81,1.5,5024.31,0
990,tx_08322,soft_decline,netbanking,2,199.78,100-500,2844.09,6,2,retry_later,118.7362,0.571137,False,0.0,1.0,-1.0,0
991,tx_05578,expired_card,card,1,2504.13,1000-5000,31328.32,2,0,payment_method_update,2284.3898,0.911209,True,2504.13,2.0,2502.13,1
992,tx_04426,insufficient_funds,upi,1,212.49,100-500,322.51,1,1,retry_later,155.0674,0.720727,False,0.0,1.0,-1.0,0
993,tx_00466,insufficient_funds,upi,1,1031.53,1000-5000,16039.42,1,1,retry_later,726.122,0.745168,True,1031.53,1.0,1030.53,0
994,tx_06265,customer_abandoned,upi,2,5004.43,5000+,100541.96,6,2,recovery_link,3432.9792,0.71784,True,5004.43,1.5,5002.93,0
995,tx_05734,invalid_payment_method,netbanking,3,533.92,500-1000,1230.52,14,4,recovery_link,197.7646,0.510216,True,533.92,1.5,532.42,1
996,tx_05191,invalid_payment_method,upi,1,228.39,100-500,4827.15,0,0,recovery_link,176.1901,0.806631,True,228.39,1.5,226.89,1
997,tx_05390,expired_card,card,1,1008.31,1000-5000,11697.71,0,1,payment_method_update,874.2838,0.887353,True,1008.31,2.0,1006.31,1
998,tx_00860,insufficient_funds,upi,3,500.78,500-1000,7733.23,10,4,retry_later,241.1884,0.48234,False,0.0,1.0,-1.0,0
999,tx_07270,bank_timeout,upi,1,507.42,500-1000,4116.67,2,0,retry_later,426.2716,0.80557,False,0.0,1.0,-1.0,0
